,LINEOUT AVG,LINEOUT STD
383,12230.559322666095,310.47417267849573
384,12232.60225385244,320.79048252178404
385,12183.811825002687,326.63449545691907
386,12218.396461975635,331.9961509487819
387,12187.603001129442,308.4334913333436
388,12128.483889306191,319.9948039652857
389,12123.857004573261,302.8039830299972
390,12084.319802625565,319.0067165186443
391,12097.255987334125,320.60116737275325
392,12058.708300960505,314.525842581028
393,11998.617280251014,317.4277774050154
394,12086.20228127382,298.72341773389513
395,11985.44871274974,321.44393725651474
396,11980.344330000613,344.09872908308387
397,11864.679860558217,324.50381102488274
398,9920.724985709503,311.7786889749857
399,6727.777222593039,271.37930616835456
